210_129396_000000_000000	R	R	false	21.36	22.305	10
210_129396_000156_000000	RUBBISH, n.	RUBBISH, n.	false	2306.55	2309.1	21.228882
210_129396_000156_000001	Worthless matter, such as the religions, philosophies, literatures, arts and sciences of the tribes infesting the regions lying due south from Boreaplas.	Worthless matter, such as the religions, philosophies, literatures, arts and sciences of the tribes infesting the regions lying due south from Boreaplas.	false	2309.1	2319.68	17.420944
210_129396_000157_000000	RUIN, v.	RUIN, v.	false	2319.68	2322.15	16.724052
210_129396_000157_000001	To destroy.	To destroy.	true	2322.15	2323.21	20.470396
210_129396_000157_000002	Specifically, to destroy a maid's belief in the virtue of maids.	Specifically, to destroy a maid's belief in the virtue of maids.	false	2323.49	2327.53	13
210_129396_000158_000000	RUM, n.	RUM, n.	false	2328.86	2332.11	16.79049
210_129396_000158_000001	Generically, fiery liquors that produce madness in total abstainers.	Generically, fiery liquors that produce madness in total abstainers.	true	2332.11	2336.89	14
210_129396_000159_000000	RUMOR, n.	RUMOR, n.	false	2338.07	2341.2	18.441765
210_129396_000159_000001	A favorite weapon of the assassins of character.	A favorite weapon of the assassins of character.	true	2341.2	2343.79	13
210_129396_000160_000000	Sharp, irresistible by mail or shield, By guard unparried as by flight unstayed, O serviceable Rumor, let me wield Against my enemy no other blade. His be the terror of a foe unseen, His the inutile hand upon the hilt, And mine the deadly tongue, long, slender, keen, Hinting a rumor of some ancient guilt. So shall I slay the wretch without a blow, Spare me to celebrate his overthrow, And nurse my valor for another foe.	Sharp, irresistible by mail or shield, By guard unparried as by flight unstayed, O serviceable Rumor, let me wield Against my enemy no other blade. His be the terror of a foe unseen, His the inutile hand upon the hilt, And mine the deadly tongue, long, slender, keen, Hinting a rumor of some ancient guilt. So shall I slay the wretch without a blow, Spare me to celebrate his overthrow, And nurse my valor for another foe.	false	2344.64	2377.92	17.79677
210_129396_000161_000000	Joel Buxter	joel Buxter	true	2377.92	2379.37	16.634237
210_129396_000162_000000	RUSSIAN, n.	RUSSIAN, n.	false	2380.55	2383.05	17.576723
210_129396_000162_000001	A person with a Caucasian body and a Mongolian soul.	A person with a Caucasian body and a Mongolian soul.	true	2383.05	2386.44	12
210_129396_000162_000002	A Tartar Emetic.	A Tartar Emetic.	false	2386.44	2389.17	18.71042
210_129396_000163_000000	S	S	false	2389.17	2389.23	-20
210_129396_000164_000000	SABBATH, n.	SABBATH, n.	false	2389.23	2389.38	13
210_129396_000164_000001	A weekly festival having its origin in the fact that God made the world in six days and was arrested on the seventh.	A weekly festival having its origin in the fact that God made the world in six days and was arrested on the seventh.	false	2389.38	2391.09	-20
210_129396_000164_000002	Among the Jews observance of the day was enforced by a Commandment of which this is the Christian version: "Remember the seventh day to make thy neighbor keep it wholly." To the Creator it seemed fit and expedient that the Sabbath should be the last day of the week, but the Early Fathers of the Church held other views.	Among the Jews observance of the day was enforced by a Commandment of which this is the Christian version: "Remember the seventh day to make thy neighbor keep it wholly." To the Creator it seemed fit and expedient that the Sabbath should be the last day of the week, but the Early Fathers of the Church held other views.	false	2391.09	2394.87	19.587606
210_129396_000164_000003	So great is the sanctity of the day that even where the Lord holds a doubtful and precarious jurisdiction over those who go down to (and down into) the sea it is reverently recognized, as is manifest in the following deep-water version of the Fourth Commandment:	So great is the sanctity of the day that even where the Lord holds a doubtful and precarious jurisdiction over those who go down to (and down into) the sea it is reverently recognized, as is manifest in the following deep water version of the Fourth Commandment:	false	2394.87	2398.95	17.041405
