8163_116797_000000_000000	"I am old Philemon!" murmured the oak.	"I am old philemon!" murmured the oak.	false	0	0.24	-4
8163_116797_000100_000001	But again, and again, and again, when perhaps you least dream of it, you shall see the glimmer of my wings on the ceiling of your cottage.	But again, and again, and again, when perhaps you least dream of it, you shall see the glimmer of my wings on the ceiling of your cottage.	true	1859.19	1867.03	14
8163_116797_000100_000002	Yes, my dear children, and I know something very good and beautiful that is to be given you hereafter!"	Yes, my dear children, and I know something very good and beautiful that is to be given you hereafter!"	true	1867.25	1873.54	20.777117
8163_116797_000101_000000	"Oh tell us," they exclaimed--"tell us what it is!"	"Oh tell us," they exclaimed-"tell us what it is!"	true	1873.58	1876.66	21.073412
8163_116797_000102_000000	"Do not ask me," replied Hope, putting her finger on her rosy mouth. "But do not despair, even if it should never happen while you live on this earth.	"Do not ask me," replied Hope, putting her finger on her rosy mouth. "But do not despair, even if it should never happen while you live on this earth.	true	1877.03	1885.69	19
8163_116797_000102_000001	Trust in my promise, for it is true."	Trust in my promise, for it is true."	true	1885.7	1888.21	20.53334
8163_116797_000103_000000	"We do trust you!" cried Epimetheus and Pandora, both in one breath.	"We do trust you!" cried Epimetheus and Pandora, both in one breath.	true	1888.52	1892.59	18
8163_116797_000104_000000	And so they did; and not only they, but so has everybody trusted Hope, that has since been alive.	And so they did; and not only they, but so has everybody trusted Hope, that has since been alive.	true	1892.93	1898.89	16
8163_116797_000104_000001	And to tell you the truth, I cannot help being glad--(though, to be sure, it was an uncommonly naughty thing for her to do)--but I cannot help being glad that our foolish Pandora peeped into the box.	And to tell you the truth, I cannot help being glad-(though, to be sure, it was an uncommonly naughty thing for her to do)--but I cannot help being glad that our foolish Pandora peeped into the box.	true	1898.89	1910.59	17
8163_116797_000104_000002	No doubt--no doubt--the Troubles are still flying about the world, and have increased in multitude, rather than lessened, and are a very ugly set of imps, and carry most venomous stings in their tails.	No doubt-no doubt-the Troubles are still flying about the world, and have increased in multitude, rather than lessened, and are a very ugly set of imps, and carry most venomous stings in their tails.	true	1911.02	1922.23	14
8163_116797_000104_000003	I have felt them already, and expect to feel them more, as I grow older.	I have felt them already, and expect to feel them more, as I grow older.	true	1922.51	1926.43	15
8163_116797_000104_000004	But then that lovely and lightsome little figure of Hope!	But then that lovely and lightsome little figure of Hope!	true	1926.74	1930.36	20.926725
8163_116797_000104_000005	What in the world could we do without her?	What in the world could we do without her?	true	1930.58	1933.06	20.619547
8163_116797_000104_000006	Hope spiritualises the earth; Hope makes it always new; and, even in the earth's best and brightest aspect, Hope shows it to be only the shadow of an infinite bliss hereafter!	Hope spiritualises the earth; Hope makes it always new; and, even in the earth's best and brightest aspect, Hope shows it to be only the shadow of an infinite bliss hereafter!	false	1933.1	1948.17	21.064865
